"Date","Price","Open","High","Low","Vol.","Change %"
"03/13/2007","2,149.97","2,145.18","2,152.00","2,125.96","2.21B","0.44%"
"03/12/2007","2,140.53","2,146.98","2,148.29","2,105.84","2.29B","-0.17%"
"03/09/2007","2,144.22","2,154.51","2,171.84","2,125.56","2.86B","-0.28%"
"03/08/2007","2,150.15","2,134.76","2,150.95","2,105.66","1.83B","0.97%"
"03/07/2007","2,129.48","2,086.62","2,143.59","2,084.03","2.32B","2.53%"
"03/06/2007","2,076.87","2,015.69","2,101.00","2,004.38","2.17B","2.83%"
"03/05/2007","2,019.73","2,062.03","2,088.47","1,978.57","2.56B","-2.38%"
"03/02/2007","2,069.07","2,033.90","2,082.05","2,022.86","2.15B","1.44%"
"03/01/2007","2,039.68","2,097.10","2,097.10","2,009.53","2.83B","-2.70%"
"02/28/2007","2,096.23","1,996.56","2,104.58","1,996.56","3.11B","3.24%"
"02/27/2007","2,030.36","2,251.20","2,253.47","2,027.75","4.06B","-9.47%"
"02/26/2007","2,242.76","2,225.87","2,248.38","2,197.37","3.14B","0.44%"
"02/16/2007","2,232.98","2,255.58","2,266.43","2,217.79","2.90B","-0.11%"
"02/15/2007","2,235.45","2,192.90","2,236.82","2,192.90","2.71B","2.83%"
"02/14/2007","2,174.00","2,112.68","2,181.84","2,105.59","2.45B","3.10%"
"02/13/2007","2,108.63","2,091.30","2,114.51","2,081.33","1.97B","1.26%"
"02/12/2007","2,082.40","2,004.22","2,083.11","2,001.34","2.18B","3.95%"
"02/09/2007","2,003.32","2,024.90","2,027.85","1,987.01","2.14B","-0.98%"
"02/08/2007","2,023.18","2,006.75","2,031.54","1,980.32","2.25B","1.09%"
"02/07/2007","2,001.37","1,964.26","2,029.99","1,964.26","3.20B","2.42%"
"02/06/2007","1,954.15","1,901.58","1,955.71","1,824.60","3.31B","2.52%"
"02/05/2007","1,906.03","1,943.06","1,956.79","1,899.68","2.02B","-2.50%"
"02/02/2007","1,954.97","2,052.95","2,057.16","1,945.10","2.54B","-4.71%"
"02/01/2007","2,051.66","2,021.44","2,064.61","1,981.56","2.70B","-0.06%"
"01/31/2007","2,052.91","2,186.42","2,193.83","2,034.36","3.65B","-6.57%"
"01/30/2007","2,197.19","2,232.20","2,251.57","2,177.00","3.47B","-1.13%"
"01/29/2007","2,222.41","2,181.87","2,238.43","2,175.84","3.75B","2.67%"
"01/26/2007","2,164.51","2,066.51","2,176.35","2,026.11","3.25B","3.16%"
"01/25/2007","2,098.18","2,124.17","2,160.89","2,088.93","3.27B","-2.21%"
"01/24/2007","2,145.69","2,111.71","2,170.33","2,106.14","3.59B","1.89%"
"01/23/2007","2,105.99","2,095.22","2,113.40","2,025.83","4.27B","1.47%"
"01/22/2007","2,075.54","2,020.00","2,076.69","2,020.00","3.63B","4.01%"
"01/19/2007","1,995.53","1,937.04","1,997.15","1,937.04","2.91B","3.03%"
"01/18/2007","1,936.92","1,942.99","1,964.55","1,884.39","3.09B","-0.96%"
"01/17/2007","1,955.74","1,997.81","2,033.92","1,927.12","3.28B","-1.83%"
"01/16/2007","1,992.10","1,989.22","2,005.51","1,950.02","3.11B","1.47%"
"01/15/2007","1,963.16","1,872.08","1,963.85","1,872.08","2.65B","4.64%"
"01/12/2007","1,876.14","1,911.51","1,941.51","1,861.55","2.91B","-2.65%"
"01/11/2007","1,927.22","1,964.65","1,977.88","1,922.32","3.13B","-1.85%"
"01/10/2007","1,963.63","1,945.30","1,964.35","1,915.81","3.48B","1.62%"
"01/09/2007","1,932.28","1,858.09","1,933.32","1,852.47","3.56B","4.08%"
"01/08/2007","1,856.62","1,813.62","1,862.84","1,804.41","3.71B","2.29%"
"01/05/2007","1,815.12","1,814.70","1,844.23","1,791.64","4.58B","-1.14%"
"01/04/2007","1,836.14","1,842.63","1,924.92","1,821.48","5.48B","1.71%"
"12/29/2006","1,805.31","1,751.40","1,819.04","1,751.40","3.97B","3.92%"
"12/28/2006","1,737.16","1,730.80","1,773.32","1,723.54","3.38B","0.62%"
"12/27/2006","1,726.43","1,678.02","1,726.58","1,676.47","3.04B","3.14%"
"12/26/2006","1,673.88","1,666.07","1,692.83","1,650.80","2.97B","0.52%"
"12/25/2006","1,665.16","1,619.57","1,683.44","1,619.57","2.86B","3.15%"
"12/22/2006","1,614.24","1,610.83","1,634.95","1,602.40","1.92B","-0.37%"
"12/21/2006","1,620.24","1,643.91","1,654.12","1,618.61","2.42B","-1.44%"
"12/20/2006","1,643.97","1,632.66","1,649.35","1,611.20","2.21B","0.05%"
"12/19/2006","1,643.14","1,645.41","1,666.21","1,613.98","3.15B","0.37%"
"12/18/2006","1,637.14","1,602.59","1,638.24","1,602.59","2.69B","2.51%"
"12/15/2006","1,597.12","1,578.80","1,599.08","1,566.01","1.88B","1.50%"
"12/14/2006","1,573.48","1,547.60","1,574.15","1,544.91","1.98B","1.90%"
"12/13/2006","1,544.16","1,548.22","1,558.43","1,523.07","2.45B","-0.05%"
"12/12/2006","1,544.91","1,533.97","1,560.23","1,517.38","3.14B","1.31%"
"12/11/2006","1,524.96","1,447.26","1,525.87","1,447.26","2.61B","4.89%"
"12/08/2006","1,453.92","1,486.71","1,511.75","1,451.84","3.25B","-3.58%"
"12/07/2006","1,507.86","1,496.74","1,552.44","1,495.66","3.84B","0.64%"
"12/06/2006","1,498.31","1,500.56","1,521.44","1,445.75","3.59B","-0.14%"
"12/05/2006","1,500.47","1,490.85","1,517.26","1,488.73","2.78B","0.94%"
"12/04/2006","1,486.53","1,431.04","1,487.00","1,431.04","3.25B","3.93%"
"12/01/2006","1,430.36","1,427.75","1,440.30","1,420.60","2.14B","0.36%"
"11/30/2006","1,425.21","1,386.69","1,425.79","1,386.69","2.43B","3.07%"
"11/29/2006","1,382.72","1,343.02","1,389.05","1,333.14","1.89B","1.11%"
"11/28/2006","1,367.52","1,378.65","1,385.96","1,354.10","1.94B","-1.00%"
"11/27/2006","1,381.33","1,378.48","1,387.21","1,366.26","2.12B","-0.33%"
"11/24/2006","1,385.94","1,387.99","1,390.49","1,369.78","2.39B","-0.70%"
"11/23/2006","1,395.68","1,382.91","1,403.87","1,380.69","2.65B","0.97%"
"11/22/2006","1,382.23","1,372.68","1,400.77","1,362.24","2.87B","0.41%"
"11/21/2006","1,376.63","1,359.36","1,376.88","1,338.97","2.36B","1.04%"
"11/20/2006","1,362.45","1,327.12","1,362.84","1,327.12","2.85B","3.14%"
"11/17/2006","1,321.01","1,292.51","1,321.96","1,286.71","2.28B","1.68%"
"11/16/2006","1,299.12","1,298.63","1,322.10","1,296.41","3.49B","0.45%"
"11/15/2006","1,293.25","1,263.35","1,293.80","1,255.33","2.09B","2.46%"
"11/14/2006","1,262.16","1,246.45","1,263.73","1,227.62","1.89B","1.31%"
"11/13/2006","1,245.83","1,259.10","1,274.93","1,237.26","2.15B","-1.32%"
"11/10/2006","1,262.53","1,267.14","1,293.35","1,251.90","3.10B","-0.46%"
"11/09/2006","1,268.33","1,234.56","1,273.26","1,232.78","1.64B","2.17%"
"11/08/2006","1,241.44","1,253.47","1,255.40","1,240.31","1.25B","-1.37%"
"11/07/2006","1,258.65","1,252.02","1,259.29","1,235.45","1.81B","1.04%"
"11/06/2006","1,245.69","1,210.06","1,245.99","1,205.58","1.89B","2.19%"
"11/03/2006","1,219.00","1,211.45","1,227.78","1,209.26","1.87B","0.89%"
"11/02/2006","1,208.27","1,213.18","1,214.13","1,197.26","1.91B","-0.27%"
"11/01/2006","1,211.55","1,194.64","1,211.81","1,191.88","1.72B","1.48%"
"10/31/2006","1,193.84","1,177.98","1,194.17","1,177.98","1.65B","1.53%"
"10/30/2006","1,175.80","1,163.18","1,176.76","1,160.24","1.53B","0.96%"
"10/27/2006","1,164.57","1,178.08","1,181.06","1,160.34","1.92B","-1.15%"
"10/26/2006","1,178.08","1,166.18","1,178.63","1,157.30","2.15B","1.01%"
"10/25/2006","1,166.25","1,161.28","1,180.48","1,157.34","1.37B","0.61%"
"10/24/2006","1,159.13","1,132.13","1,159.42","1,132.13","1.04B","2.33%"
"10/23/2006","1,132.69","1,151.39","1,157.95","1,130.21","1.07B","-1.70%"
"10/20/2006","1,152.31","1,149.93","1,161.30","1,149.10","912.90M","0.34%"
"10/19/2006","1,148.40","1,148.71","1,154.80","1,144.35","827.90M","0.13%"
"10/18/2006","1,146.93","1,124.72","1,147.15","1,124.16","836.50M","1.91%"
"10/17/2006","1,125.44","1,132.23","1,138.48","1,122.22","817.20M","-0.88%"
"10/16/2006","1,135.48","1,150.83","1,152.54","1,133.11","1.01B","-1.23%"
"10/13/2006","1,149.58","1,145.83","1,155.68","1,142.37","1.14B","0.20%"
"10/12/2006","1,147.23","1,153.03","1,158.86","1,144.23","1.43B","-0.45%"
"10/11/2006","1,152.41","1,151.95","1,155.91","1,139.86","1.29B","0.01%"
"10/10/2006","1,152.24","1,152.15","1,160.62","1,144.99","1.59B","0.07%"
"10/09/2006","1,151.43","1,134.40","1,151.71","1,131.35","1.84B","3.20%"
"09/29/2006","1,115.72","1,103.52","1,117.57","1,103.42","991.60M","1.25%"
"09/28/2006","1,101.97","1,089.62","1,102.62","1,085.76","791.60M","1.21%"
"09/27/2006","1,088.75","1,076.49","1,089.48","1,076.19","583.10M","1.06%"
"09/26/2006","1,077.30","1,090.85","1,091.46","1,072.32","730.50M","-1.32%"
"09/25/2006","1,091.72","1,092.41","1,099.45","1,082.47","963.50M","-0.22%"
"09/22/2006","1,094.18","1,110.33","1,116.26","1,093.39","1.15B","-1.15%"
"09/21/2006","1,106.87","1,098.77","1,109.92","1,098.77","1.02B","0.72%"
"09/20/2006","1,098.93","1,100.27","1,101.83","1,090.45","872.60M","-0.27%"
"09/19/2006","1,101.96","1,098.31","1,108.72","1,095.48","959.80M","0.50%"
"09/18/2006","1,096.47","1,098.61","1,102.67","1,091.99","1.37B","0.21%"
"09/15/2006","1,094.15","1,070.39","1,094.82","1,070.39","2.01B","2.25%"
"09/14/2006","1,070.11","1,071.13","1,077.87","1,060.17","942.50M","0.10%"
"09/13/2006","1,069.01","1,068.42","1,084.21","1,067.79","1.66B","0.21%"
"09/12/2006","1,066.82","1,058.31","1,070.02","1,056.96","1.27B","0.85%"
"09/11/2006","1,057.85","1,051.75","1,058.00","1,045.18","762.50M","0.67%"
"09/08/2006","1,050.80","1,045.15","1,051.18","1,042.47","592.10M","0.54%"
"09/07/2006","1,045.15","1,059.12","1,059.15","1,041.68","815.20M","-1.05%"
"09/06/2006","1,056.26","1,052.91","1,057.14","1,047.32","687.70M","0.39%"
"09/05/2006","1,052.17","1,048.06","1,056.81","1,045.38","908.00M","0.58%"
"09/04/2006","1,046.14","1,032.64","1,046.32","1,032.53","612.50M","1.20%"
"09/01/2006","1,033.74","1,047.81","1,049.69","1,032.71","792.60M","-1.42%"
"08/31/2006","1,048.58","1,049.12","1,053.52","1,044.46","683.20M","-0.02%"
"08/30/2006","1,048.78","1,047.56","1,051.73","1,041.42","577.50M","-0.08%"
"08/29/2006","1,049.64","1,050.31","1,060.61","1,048.16","1.00B","0.08%"
"08/28/2006","1,048.85","1,030.98","1,049.35","1,030.82","855.30M","2.00%"
"08/25/2006","1,028.29","1,029.72","1,033.82","1,027.03","597.20M","0.00%"
"08/24/2006","1,028.24","1,021.93","1,028.55","1,014.17","526.70M","0.62%"
"08/23/2006","1,021.87","1,017.46","1,028.09","1,017.46","693.30M","0.33%"
"08/22/2006","1,018.51","1,008.16","1,023.69","1,008.01","595.70M","1.01%"
"08/21/2006","1,008.31","986.45","1,008.56","982.90","486.20M","0.03%"
"08/18/2006","1,008.05","1,010.72","1,018.29","1,006.04","532.60M","-0.12%"
"08/17/2006","1,009.31","1,016.18","1,016.18","1,004.41","514.40M","-0.94%"
"08/16/2006","1,018.89","1,008.47","1,018.91","1,004.28","768.50M","1.10%"
"08/15/2006","1,007.80","990.54","1,008.18","989.58","509.50M","1.55%"
"08/14/2006","992.45","1,011.97","1,016.71","988.99","583.60M","-1.90%"
"08/11/2006","1,011.64","1,011.26","1,015.40","1,005.72","524.20M","0.00%"
"08/10/2006","1,011.64","993.46","1,011.92","993.34","743.90M","1.81%"
"08/09/2006","993.66","996.45","999.92","990.21","444.50M","-0.09%"
"08/08/2006","994.54","977.84","995.00","977.84","532.70M","1.68%"
"08/07/2006","978.09","984.26","992.22","974.84","557.10M","-1.29%"
"08/04/2006","990.83","1,009.36","1,015.14","988.86","574.70M","-1.72%"
"08/03/2006","1,008.18","1,009.50","1,013.13","999.36","482.10M","0.06%"
"08/02/2006","1,007.60","1,011.16","1,016.69","997.01","647.40M","-0.35%"
"08/01/2006","1,011.15","1,018.68","1,025.66","1,009.37","574.70M","-0.92%"
"07/31/2006","1,020.54","1,049.69","1,049.69","1,019.46","740.60M","-2.86%"
"07/28/2006","1,050.64","1,060.11","1,062.48","1,041.84","645.10M","-0.94%"
"07/27/2006","1,060.59","1,068.42","1,077.09","1,055.07","810.90M","-0.83%"
"07/26/2006","1,069.44","1,070.26","1,073.63","1,063.97","601.00M","0.12%"
"07/25/2006","1,068.11","1,059.67","1,071.94","1,059.67","684.60M","0.95%"
"07/24/2006","1,058.07","1,044.87","1,059.72","1,037.34","621.00M","0.14%"
"07/21/2006","1,056.63","1,047.45","1,057.31","1,047.24","620.40M","0.92%"
"07/20/2006","1,046.99","1,039.23","1,048.17","1,034.74","547.90M","0.62%"
"07/19/2006","1,040.59","1,063.16","1,063.53","1,036.42","760.10M","-2.27%"
"07/18/2006","1,064.75","1,067.42","1,067.42","1,056.85","627.70M","-0.26%"
"07/17/2006","1,067.53","1,057.24","1,068.57","1,051.03","696.70M","0.78%"
"07/14/2006","1,059.26","1,043.76","1,067.33","1,038.47","926.00M","0.69%"
"07/13/2006","1,051.98","1,098.45","1,099.21","1,049.59","1.44B","-4.42%"
"07/12/2006","1,100.59","1,102.80","1,106.65","1,096.62","916.50M","-0.11%"
"07/11/2006","1,101.82","1,100.48","1,102.78","1,092.61","750.70M","0.27%"
"07/10/2006","1,098.81","1,098.77","1,101.38","1,089.36","769.20M","-0.02%"
"07/07/2006","1,099.06","1,112.13","1,114.64","1,094.97","962.30M","-0.97%"
"07/06/2006","1,109.83","1,091.44","1,110.17","1,090.23","920.80M","1.56%"
"07/05/2006","1,092.82","1,114.56","1,114.56","1,082.71","1.10B","-2.00%"
"07/04/2006","1,115.17","1,128.08","1,129.54","1,106.74","1.37B","-0.91%"
"07/03/2006","1,125.36","1,108.03","1,125.70","1,104.73","1.42B","2.05%"
"06/30/2006","1,102.70","1,110.57","1,117.05","1,096.35","1.19B","-0.21%"
"06/29/2006","1,105.05","1,082.51","1,105.34","1,082.51","1.32B","2.26%"
"06/28/2006","1,080.61","1,080.01","1,083.77","1,073.18","683.50M","-0.05%"
"06/27/2006","1,081.13","1,084.83","1,088.84","1,075.17","721.50M","-0.18%"
"06/26/2006","1,083.05","1,063.09","1,084.35","1,063.09","968.10M","2.04%"
"06/23/2006","1,061.41","1,056.23","1,064.12","1,048.30","721.30M","0.40%"
"06/22/2006","1,057.23","1,054.24","1,066.23","1,051.99","797.40M","0.07%"
"06/21/2006","1,056.50","1,060.54","1,067.87","1,043.74","1.02B","-0.38%"
"06/20/2006","1,060.54","1,055.66","1,062.23","1,049.01","861.60M","0.37%"
"06/19/2006","1,056.64","1,036.97","1,061.48","1,027.56","908.50M","0.89%"
"06/16/2006","1,047.33","1,025.41","1,047.46","1,025.41","834.40M","2.48%"
"06/15/2006","1,021.99","1,022.55","1,033.82","1,018.88","558.30M","-0.01%"
"06/14/2006","1,022.12","1,027.19","1,027.19","1,011.89","771.80M","-1.02%"
"06/13/2006","1,032.62","1,035.23","1,045.44","1,023.79","801.20M","-0.20%"
"06/12/2006","1,034.68","1,024.27","1,045.52","1,017.84","879.50M","0.31%"
"06/09/2006","1,031.46","1,053.37","1,058.55","1,030.57","1.18B","-2.42%"
"06/08/2006","1,057.08","1,039.23","1,059.99","1,026.32","1.58B","1.02%"
"06/07/2006","1,046.42","1,102.15","1,102.15","1,045.17","1.91B","-4.92%"
"06/06/2006","1,100.56","1,101.54","1,114.25","1,093.73","1.53B","-0.21%"
"06/05/2006","1,102.90","1,097.53","1,103.24","1,072.85","1.83B","0.49%"
"06/02/2006","1,097.51","1,110.19","1,113.95","1,090.79","1.89B","-0.79%"
"06/01/2006","1,106.23","1,076.79","1,107.17","1,073.49","1.66B","2.54%"
"05/31/2006","1,078.86","1,091.39","1,093.67","1,070.90","1.32B","-1.23%"
"05/30/2006","1,092.25","1,098.46","1,099.66","1,083.47","1.27B","0.15%"
"05/29/2006","1,090.57","1,069.88","1,090.59","1,063.23","1.42B","2.48%"
"05/26/2006","1,064.13","1,053.58","1,065.28","1,049.29","1.27B","1.28%"
"05/25/2006","1,050.70","1,056.55","1,060.84","1,034.22","1.14B","-0.48%"
"05/24/2006","1,055.81","1,062.89","1,081.43","1,035.45","1.68B","-0.30%"
"05/23/2006","1,058.99","1,088.08","1,088.08","1,055.16","2.12B","-3.34%"
"05/22/2006","1,095.57","1,096.45","1,107.66","1,089.42","2.37B","-0.06%"
"05/19/2006","1,096.21","1,072.16","1,101.62","1,068.37","2.78B","2.62%"
"05/18/2006","1,068.20","1,069.44","1,076.43","1,046.89","1.55B","-1.18%"
"05/17/2006","1,080.96","1,079.36","1,097.20","1,058.80","1.75B","0.12%"
"05/16/2006","1,079.70","1,096.24","1,117.43","1,068.72","2.56B","-0.58%"
"05/15/2006","1,086.00","1,059.77","1,086.35","1,049.94","2.38B","3.33%"
"05/12/2006","1,050.96","1,015.39","1,051.12","1,012.27","1.80B","3.76%"
"05/11/2006","1,012.90","1,022.25","1,042.78","1,012.56","1.76B","-0.99%"
"05/10/2006","1,023.00","1,021.32","1,029.41","1,008.49","1.57B","0.53%"
"05/09/2006","1,017.62","999.11","1,019.64","995.26","1.84B","2.15%"
"05/08/2006","996.24","968.92","996.91","968.92","1.61B","3.30%"
"04/28/2006","964.45","939.50","966.32","934.06","1.48B","2.24%"
"04/27/2006","943.34","949.49","953.39","939.05","925.10M","-0.51%"
"04/26/2006","948.21","930.68","950.29","928.91","1.31B","1.81%"
"04/25/2006","931.32","938.24","938.36","924.45","1.10B","-1.02%"
"04/24/2006","940.90","949.67","955.87","933.85","1.64B","0.11%"
"04/21/2006","939.87","921.87","942.23","919.46","1.39B","1.93%"
"04/20/2006","922.05","931.44","934.45","916.94","1.24B","-0.94%"
"04/19/2006","930.83","932.47","937.04","922.81","1.25B","0.36%"
"04/18/2006","927.48","924.93","931.96","916.76","1.10B","0.68%"
"04/17/2006","921.21","915.53","924.96","908.71","1.40B","1.16%"
"04/14/2006","910.63","889.76","910.82","889.76","1.05B","2.07%"
"04/13/2006","892.13","908.25","911.47","891.54","896.70M","-1.85%"
"04/12/2006","908.95","912.68","914.10","907.81","786.70M","-0.38%"
"04/11/2006","912.39","909.91","916.27","906.15","1.01B","0.34%"
"04/10/2006","909.28","898.00","909.53","896.14","868.10M","1.33%"
"04/07/2006","897.31","901.49","903.17","891.39","900.50M","-0.48%"
"04/06/2006","901.65","907.15","910.54","900.36","977.60M","-0.51%"
"04/05/2006","906.30","901.67","908.07","900.67","956.10M","0.61%"
"04/04/2006","900.84","892.40","901.04","890.90","960.80M","1.04%"
"04/03/2006","891.56","879.54","891.60","879.54","780.70M","1.50%"
"03/31/2006","878.37","876.27","879.55","873.59","669.70M","0.07%"
"03/30/2006","877.78","885.15","889.37","877.41","728.20M","-0.85%"
"03/29/2006","885.29","879.92","891.02","878.75","1.10B","1.20%"
"03/28/2006","874.77","872.75","877.29","871.39","638.40M","0.25%"
"03/27/2006","872.56","869.54","872.56","864.39","592.30M","0.36%"
"03/24/2006","869.44","874.71","876.52","867.92","644.20M","-0.65%"
"03/23/2006","875.11","875.34","875.92","869.08","652.80M","-0.08%"
"03/22/2006","875.82","875.10","876.52","869.65","503.10M","0.07%"
"03/21/2006","875.23","875.02","881.28","872.89","619.60M","0.01%"
"03/20/2006","875.13","863.56","875.55","858.96","583.80M","1.37%"
"03/17/2006","863.27","865.25","866.94","859.30","515.60M","-0.28%"
"03/16/2006","865.72","868.07","869.10","864.50","521.20M","-0.30%"
"03/15/2006","868.32","860.70","868.58","859.81","501.90M","0.87%"
"03/14/2006","860.87","864.45","866.02","855.82","427.60M","-0.33%"
"03/13/2006","863.68","857.21","864.95","856.74","404.20M","0.76%"
"03/10/2006","857.14","853.94","860.49","853.48","420.10M","0.44%"
"03/09/2006","853.38","856.31","859.94","852.09","451.30M","-0.69%"
"03/08/2006","859.32","860.12","862.10","852.23","675.40M","-0.30%"
"03/07/2006","861.87","879.29","879.33","860.45","737.80M","-1.99%"
"03/06/2006","879.33","880.11","884.21","876.62","769.30M","-0.12%"
"03/03/2006","880.37","876.43","880.83","869.84","841.70M","0.43%"
"03/02/2006","876.62","890.67","891.76","873.27","909.90M","-2.12%"
"03/01/2006","895.63","893.49","897.10","891.21","728.00M","0.31%"
"02/28/2006","892.90","886.79","893.49","874.69","754.20M","0.59%"
"02/27/2006","887.62","893.21","894.83","886.83","1.10B","0.55%"
"02/24/2006","882.78","878.11","883.02","877.40","647.50M","0.58%"
"02/23/2006","877.65","870.51","877.89","866.76","649.10M","0.87%"
"02/22/2006","870.10","873.37","878.23","868.16","1.00B","-0.28%"
"02/21/2006","872.57","857.65","872.74","854.36","933.50M","1.70%"
"02/20/2006","857.97","858.65","865.69","856.76","570.60M","0.00%"
"02/17/2006","857.99","855.70","864.62","853.15","688.30M","0.23%"
"02/16/2006","856.05","869.13","869.13","854.08","914.60M","-1.38%"
"02/15/2006","868.02","865.22","872.41","864.77","949.10M","0.62%"
"02/14/2006","862.65","859.97","863.07","857.16","473.90M","0.35%"
"02/13/2006","859.60","862.49","863.21","852.59","625.80M","-0.04%"
"02/10/2006","859.97","850.93","860.30","848.43","680.60M","1.08%"
"02/09/2006","850.80","862.05","862.05","848.78","861.70M","-1.37%"
"02/08/2006","862.58","856.94","863.45","854.17","1.14B","0.69%"
"02/07/2006","856.67","861.67","863.96","848.49","1.16B","-0.51%"
"02/06/2006","861.07","849.51","861.43","849.37","921.00M","1.66%"
"02/05/2006","846.99","838.20","847.16","837.47","684.30M","0.00%"
"01/25/2006","846.99","838.20","847.16","837.47","684.30M","1.02%"
"01/24/2006","838.46","841.73","843.78","834.75","749.00M","-0.20%"
"01/23/2006","840.13","840.96","843.09","835.67","711.00M","-0.03%"
"01/20/2006","840.38","840.09","844.43","836.68","871.20M","-0.02%"
"01/19/2006","840.59","835.93","842.74","830.58","891.40M","0.65%"
"01/18/2006","835.15","818.03","836.21","817.54","743.40M","2.05%"
"01/17/2006","818.36","813.88","819.95","813.12","535.00M","0.43%"
"01/16/2006","814.89","830.48","830.48","814.57","698.60M","-1.96%"
"01/13/2006","831.14","838.38","840.68","828.34","674.50M","-0.65%"
"01/12/2006","836.58","830.69","837.97","827.50","644.70M","0.52%"
"01/11/2006","832.28","837.97","842.06","829.32","912.50M","-0.75%"
"01/10/2006","838.56","837.94","838.85","826.97","875.40M","0.03%"
"01/09/2006","838.29","837.76","841.13","832.33","903.80M","0.17%"
"01/06/2006","836.89","828.88","842.69","824.53","1.21B","1.09%"
"01/05/2006","827.84","815.47","829.09","813.25","1.15B","1.88%"
"01/04/2006","812.60","801.41","812.84","800.21","997.30M","2.03%"
"12/30/2005","796.40","804.06","804.61","793.77","720.50M","-0.69%"
"12/29/2005","801.90","793.32","802.10","793.12","694.60M","1.05%"
"12/28/2005","793.54","792.09","793.65","787.87","525.60M","0.18%"
"12/27/2005","792.15","796.66","797.02","790.40","488.00M","-0.43%"
"12/26/2005","795.56","791.39","798.34","790.99","582.50M","0.52%"
"12/23/2005","791.44","788.10","791.65","786.77","434.40M","0.51%"
"12/22/2005","787.39","783.15","788.45","781.94","308.40M","0.43%"
"12/21/2005","783.98","787.06","791.64","783.04","392.00M","-0.41%"
"12/20/2005","787.23","781.50","787.23","779.90","392.40M","0.69%"
"12/19/2005","781.80","781.93","783.48","777.86","349.60M","-0.03%"
"12/16/2005","782.04","777.93","782.86","776.01","421.40M","0.49%"
"12/15/2005","778.23","778.47","784.17","777.10","617.10M","-0.03%"
"12/14/2005","778.49","773.04","780.69","768.63","505.40M","0.63%"
"12/13/2005","773.59","774.06","774.80","767.61","373.00M","-0.14%"
"12/12/2005","774.71","776.19","777.46","772.61","346.50M","-0.30%"
"12/09/2005","777.03","765.25","777.65","762.99","503.80M","1.50%"
"12/08/2005","765.55","767.78","772.74","762.46","411.30M","-0.26%"
"12/07/2005","767.54","760.01","767.71","758.67","459.40M","0.97%"
"12/06/2005","760.20","750.16","762.00","748.01","500.90M","1.18%"
"12/05/2005","751.35","756.04","756.07","750.18","380.30M","-0.75%"
"12/02/2005","757.02","758.69","762.60","753.38","382.10M","-0.25%"
"12/01/2005","758.94","759.35","763.65","756.53","324.50M","-0.09%"
"11/30/2005","759.63","754.49","759.96","751.90","413.30M","0.57%"
"11/29/2005","755.29","761.92","763.10","753.92","452.80M","-1.00%"
"11/28/2005","762.90","765.27","770.84","760.21","527.30M","-0.49%"
"11/25/2005","766.68","761.55","766.79","758.46","778.20M","0.66%"
"11/24/2005","761.66","753.43","765.62","752.71","783.80M","0.99%"
"11/23/2005","754.16","746.39","755.53","744.40","522.40M","0.92%"
"11/22/2005","747.31","758.42","758.42","747.26","491.00M","-1.48%"
"11/21/2005","758.55","758.23","760.82","754.99","465.10M","-0.27%"
"11/18/2005","760.57","743.93","765.04","743.30","670.20M","2.25%"
"11/17/2005","743.80","743.80","745.97","739.58","291.80M","-0.05%"
"11/16/2005","744.14","739.07","744.17","733.03","310.20M","0.66%"
"11/15/2005","739.23","743.37","748.55","737.44","285.70M","-0.55%"
"11/14/2005","743.35","746.06","746.99","740.98","190.90M","-0.42%"
"11/11/2005","746.45","745.17","748.52","740.09","313.20M","0.01%"
"11/10/2005","746.35","756.21","756.56","745.05","390.10M","-1.30%"
"11/09/2005","756.17","758.50","763.74","755.30","468.50M","-0.28%"
"11/08/2005","758.32","753.32","759.67","749.39","353.80M","0.55%"
"11/07/2005","754.20","758.45","758.73","749.21","273.80M","-0.62%"
"11/04/2005","758.92","755.54","760.34","753.55","333.70M","0.42%"
